"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/07/2022","AQS","040038001","1","0.062","ppm","74","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/08/2022","AQS","040038001","1","0.055","ppm","51","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/09/2022","AQS","040038001","1","0.049","ppm","45","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/10/2022","AQS","040038001","1","0.051","ppm","47","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/11/2022","AQS","040038001","1","0.044","ppm","41","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/12/2022","AQS","040038001","1","0.063","ppm","77","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/13/2022","AQS","040038001","1","0.065","ppm","84","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/14/2022","AQS","040038001","1","0.062","ppm","74","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/15/2022","AQS","040038001","1","0.057","ppm","58","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/16/2022","AQS","040038001","1","0.056","ppm","54","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/17/2022","AQS","040038001","1","0.052","ppm","48","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/18/2022","AQS","040038001","1","0.053","ppm","49","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/19/2022","AQS","040038001","1","0.051","ppm","47","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/20/2022","AQS","040038001","1","0.056","ppm","54","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/21/2022","AQS","040038001","1","0.054","ppm","50","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/22/2022","AQS","040038001","1","0.051","ppm","47","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/23/2022","AQS","040038001","1","0.054","ppm","50","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/24/2022","AQS","040038001","1","0.053","ppm","49","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/25/2022","AQS","040038001","1","0.057","ppm","58","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/26/2022","AQS","040038001","1","0.058","ppm","61","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/27/2022","AQS","040038001","1","0.051","ppm","47","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/28/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/29/2022","AQS","040038001","1","0.054","ppm","50","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/30/2022","AQS","040038001","1","0.066","ppm","87","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"05/31/2022","AQS","040038001","1","0.063","ppm","77","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/01/2022","AQS","040038001","1","0.051","ppm","47","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/02/2022","AQS","040038001","1","0.054","ppm","50","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/03/2022","AQS","040038001","1","0.045","ppm","42","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/04/2022","AQS","040038001","1","0.043","ppm","40","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/05/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/06/2022","AQS","040038001","1","0.045","ppm","42","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/07/2022","AQS","040038001","1","0.044","ppm","41","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/08/2022","AQS","040038001","1","0.052","ppm","48","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/09/2022","AQS","040038001","1","0.055","ppm","51","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/10/2022","AQS","040038001","1","0.057","ppm","58","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/11/2022","AQS","040038001","1","0.053","ppm","49","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/12/2022","AQS","040038001","1","0.055","ppm","51","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/13/2022","AQS","040038001","1","0.052","ppm","48","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/14/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/15/2022","AQS","040038001","1","0.053","ppm","49","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/16/2022","AQS","040038001","1","0.06","ppm","67","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/17/2022","AQS","040038001","1","0.05","ppm","46","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/18/2022","AQS","040038001","1","0.052","ppm","48","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/19/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/20/2022","AQS","040038001","1","0.06","ppm","67","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/22/2022","AQS","040038001","1","0.054","ppm","50","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/23/2022","AQS","040038001","1","0.058","ppm","61","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/24/2022","AQS","040038001","1","0.057","ppm","58","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/25/2022","AQS","040038001","1","0.049","ppm","45","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/26/2022","AQS","040038001","1","0.05","ppm","46","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/27/2022","AQS","040038001","1","0.053","ppm","49","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/29/2022","AQS","040038001","1","0.055","ppm","51","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"06/30/2022","AQS","040038001","1","0.061","ppm","71","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/01/2022","AQS","040038001","1","0.056","ppm","54","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/02/2022","AQS","040038001","1","0.053","ppm","49","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/03/2022","AQS","040038001","1","0.056","ppm","54","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/04/2022","AQS","040038001","1","0.056","ppm","54","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/05/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/06/2022","AQS","040038001","1","0.047","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/07/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/08/2022","AQS","040038001","1","0.053","ppm","49","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/09/2022","AQS","040038001","1","0.059","ppm","64","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/10/2022","AQS","040038001","1","0.061","ppm","71","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/11/2022","AQS","040038001","1","0.06","ppm","67","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/12/2022","AQS","040038001","1","0.058","ppm","61","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/13/2022","AQS","040038001","1","0.06","ppm","67","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/14/2022","AQS","040038001","1","0.058","ppm","61","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/15/2022","AQS","040038001","1","0.058","ppm","61","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/16/2022","AQS","040038001","1","0.061","ppm","71","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/17/2022","AQS","040038001","1","0.061","ppm","71","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/18/2022","AQS","040038001","1","0.059","ppm","64","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/19/2022","AQS","040038001","1","0.059","ppm","64","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/20/2022","AQS","040038001","1","0.053","ppm","49","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/21/2022","AQS","040038001","1","0.059","ppm","64","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/22/2022","AQS","040038001","1","0.059","ppm","64","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/23/2022","AQS","040038001","1","0.071","ppm","101","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/24/2022","AQS","040038001","1","0.058","ppm","61","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/25/2022","AQS","040038001","1","0.059","ppm","64","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/26/2022","AQS","040038001","1","0.053","ppm","49","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/27/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/28/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/29/2022","AQS","040038001","1","0.045","ppm","42","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/30/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"07/31/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/01/2022","AQS","040038001","1","0.049","ppm","45","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/02/2022","AQS","040038001","1","0.051","ppm","47","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/03/2022","AQS","040038001","1","0.052","ppm","48","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/04/2022","AQS","040038001","1","0.054","ppm","50","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/05/2022","AQS","040038001","1","0.056","ppm","54","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/06/2022","AQS","040038001","1","0.056","ppm","54","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/07/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/08/2022","AQS","040038001","1","0.046","ppm","43","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/09/2022","AQS","040038001","1","0.044","ppm","41","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/10/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/11/2022","AQS","040038001","1","0.049","ppm","45","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/12/2022","AQS","040038001","1","0.043","ppm","40","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/13/2022","AQS","040038001","1","0.044","ppm","41","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/14/2022","AQS","040038001","1","0.044","ppm","41","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/15/2022","AQS","040038001","1","0.044","ppm","41","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
"08/16/2022","AQS","040038001","1","0.048","ppm","44","Chiricahua NM","17","100.0000","44201","Ozone","047","43420","Sierra Vista-Douglas, AZ","04","Arizona","003","Cochise","32.00941","-109.38906"
